geometry,SOURCE_SITE_SEQ_NO,HICAP_WELL_NO,WI_UNIQUE_WELL_NO,PWS_ID,PROPERTY_SEQ_NO,OWNER_COMPANY,OWNER_NAME,WATER_USE_CODE,APPROVAL_DATE,COMPLETION_DATE,PUMP_CAPACITY_GPM,PUMP_CAPACITY_GPD,MAX_APPROVED_WDRL_GPD,WELL_DEPTH_FT,ENLARGED_DRILLHOLE_DIAM_IN,LOWER_DRILLHOLE_DIAM_IN,CASING_DIAM_IN,SPECIFIC_CAPACITY_GMFT_AMT,CHIEF_AQUIFER_DESC,WATER_USE_SHORT_DESC,SOURCE_STATUS_DESC
Geocortex.Gis.Geometries.Polygon,3467,4158,RT871,,9699,R & D THOMPSON FARMS,R & D THOMPSON FARMS,IR10,2004-03-17T00:00:00.0000000,2004-04-02T00:00:00.0000000,1000,1440000,1440000,290,20,15,16,17,Sandstone,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,280,2884,HR251,44502788,236,GREENVILLE SANITARY DISTRICT,GREENVILLE SANITARY DISTRICT,PS11,1995-01-23T00:00:00.0000000,1995-04-17T00:00:00.0000000,700,1008000,,600,22,15,22,20.6,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11546,80937,BG178,63203096,11081,"LA CROSSE, CITY OF - UTILITY","LA CROSSE, CITY OF - UTILITY",PS11,1983-11-21T00:00:00.0000000,1984-03-30T00:00:00.0000000,2000,2880000,2880000,99,49,49,36,300.8,Sand/Gravel,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,20555,91146,YL969,,10618,JOHNSON HOMESTEAD,JOHNSON HOMESTEAD,DS11,2015-10-28T00:00:00.0000000,2014-11-13T00:00:00.0000000,12,17280,17280,160,6,6,6,0.8,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,9919,71232,YF674,,10618,JOHNSON HOMESTEAD,JOHNSON HOMESTEAD,DS11,2010-08-25T00:00:00.0000000,2011-05-19T00:00:00.0000000,12,17280,17280,160,6,6,6,1.2,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,19258,73112,XH666,,13303,MK LAND HOLDINGS LLC,MK LAND HOLDINGS LLC,IR10,2013-09-18T00:00:00.0000000,2013-11-22T00:00:00.0000000,1100,1584000,1584000,228,30,30,16,40.7,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,19257,73111,XH697,,13633,CENTRAL SANDS INVESTMENTS LLC,CENTRAL SANDS INVESTMENTS LLC,IR10,2013-09-18T00:00:00.0000000,2013-11-18T00:00:00.0000000,1100,1584000,1584000,224,30,30,16,28.9,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20278,74174,XI621,,10373,DIVERSIFIED SEED LAND HOLDINGS LLC,DIVERSIFIED SEED LAND HOLDINGS LLC,IR10,2014-07-24T00:00:00.0000000,2014-07-30T00:00:00.0000000,1200,1728000,,216,16,16,16,15.4,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,757,72,BB360,,10373,DIVERSIFIED SEED LAND HOLDINGS LLC,DIVERSIFIED SEED LAND HOLDINGS LLC,IR10,1971-04-19T00:00:00.0000000,1965-06-18T00:00:00.0000000,1200,1728000,1152000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,944,294,BB574,,6460,BULA FARMS INC,BULA FARMS INC,IR10,1982-05-06T00:00:00.0000000,1982-05-26T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,222,78474,BF805,42004699,218,"FOND DU LAC, CITY OF - UTILITY","FOND DU LAC, CITY OF - UTILITY",PS11,1967-10-18T00:00:00.0000000,1968-03-25T00:00:00.0000000,545,784800,785000,869,26,19,26,3,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,9275,70511,WN628,,10536,,"FORD, LAWRENCE & JOHN",LV10,2009-08-24T00:00:00.0000000,2009-09-21T00:00:00.0000000,50,72000,40000,225,8.8,6,6,0.6,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9274,70510,WN629,,10536,,"FORD, LAWRENCE & JOHN",LV10,2009-08-24T00:00:00.0000000,2009-09-21T00:00:00.0000000,50,72000,40000,338,8.8,6,6,0.1,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,23534,93597,ZP547,70104254,9037,DELLS CONDIMINIUM CLUB CORP,DELLS CONDIMINIUM CLUB CORP,PS23,2022-07-21T10:39:00.0000000,2022-08-29T00:00:00.0000000,40,57600,57600,150,10,6,6,3.3,,OTM - multi-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10055,75018,EZ644,70104254,9037,DELLS CONDIMINIUM CLUB CORP,DELLS CONDIMINIUM CLUB CORP,PS23,1987-04-02T00:00:00.0000000,1982-03-31T00:00:00.0000000,40,57600,43000,150,10,6,6,1.7,Sandstone,OTM - multi-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7522,68514,WI629,70100525,9037,DELLS CONDIMINIUM CLUB CORP,DELLS CONDIMINIUM CLUB CORP,PS41,2006-10-20T00:00:00.0000000,2006-11-03T00:00:00.0000000,90,129600,30000,183,10,6,6,0.8,,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,227,78475,BF806,42004699,218,"FOND DU LAC, CITY OF - UTILITY","FOND DU LAC, CITY OF - UTILITY",PS11,1969-02-17T00:00:00.0000000,1969-10-13T00:00:00.0000000,800,1152000,1138000,910,26,19,26,2.7,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,11029,46801,FH501,42004028,10949,"BRANDON, VILLAGE OF - UTILITY","BRANDON, VILLAGE OF - UTILITY",PS11,1971-05-10T00:00:00.0000000,1987-01-01T00:00:00.0000000,260,374400,62000,638,16,10,16,2.6,Sandstone,Public utility,EXISTING source
Geocortex.Gis.Geometries.Polygon,341,1735,GM365,46004497,253,KETTLE MORAINE CORRECTIONAL,KETTLE MORAINE CORRECTIONAL,PS13,1993-11-26T00:00:00.0000000,1994-04-18T00:00:00.0000000,350,504000,504000,339,17,12,12,49.8,Limestone/Dolomite,"Military, correctional",EXISTING source
Geocortex.Gis.Geometries.Polygon,21662,91847,YA925,,14190,,"FELTEN, RON AND NANCY",LV10,2017-02-02T00:00:00.0000000,2017-03-17T00:00:00.0000000,65,93600,86400,462,6,6,6,1.1,,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10271,79406,BN999,,8872,WI DNR - GOV DODGE STATE PARK,WI DNR - GOV DODGE STATE PARK,PS42,1970-03-04T00:00:00.0000000,1967-06-15T00:00:00.0000000,40,57600,10000,250,10,6,6,1,Sandstone,Lodging,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11654,77187,BF567,11302247,11101,"MADISON, CITY OF - UTILITY","MADISON, CITY OF - UTILITY",PS11,1985-04-11T00:00:00.0000000,1986-12-23T00:00:00.0000000,2200,3168000,3168000,1188,36,24,36,18.9,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1734,1458,,,7190,LAMDA PROPERTIES LLC  ,LAMDA PROPERTIES LLC  ,AQ10,1994-06-24T00:00:00.0000000,1969-08-05T00:00:00.0000000,500,720000,300000,,,,,,,Aquaculture,EXISTING source
Geocortex.Gis.Geometries.Polygon,23819,93876,ABA477,,15039,VILLAGE OF MCFARLAND,VILLAGE OF MCFARLAND,IR25,2023-02-28T12:40:26.0000000,2023-05-22T00:00:00.0000000,300,432000,432000,375,12,7.875,8,10,,Sod irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3059,3398,BN995,,8872,WI DNR - GOV DODGE STATE PARK,WI DNR - GOV DODGE STATE PARK,OT98,1970-03-04T00:00:00.0000000,1970-03-20T00:00:00.0000000,15,21600,36000,,,,,,,Other - <70gpm,EXISTING source
Geocortex.Gis.Geometries.Polygon,2996,3309,BN998,,8872,WI DNR - GOV DODGE STATE PARK,WI DNR - GOV DODGE STATE PARK,PS44,1974-03-04T00:00:00.0000000,1968-11-01T00:00:00.0000000,10,14400,1000,300,10,6,6,0.8,Limestone/Dolomite,"Business, retail",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,10268,79402,DL694,,8871,WI DNR - BLUE MOUNDS STATE PARK,WI DNR - BLUE MOUNDS STATE PARK,PS44,1962-05-24T00:00:00.0000000,1964-06-28T00:00:00.0000000,80,115200,25000,627,16,12,12,0.9,Sandstone,"Business, retail",EXISTING source
Geocortex.Gis.Geometries.Polygon,10267,79401,DL693,,8871,WI DNR - BLUE MOUNDS STATE PARK,WI DNR - BLUE MOUNDS STATE PARK,PS44,1962-05-24T00:00:00.0000000,1965-06-14T00:00:00.0000000,80,115200,25000,903,24,8,24,18.6,Sandstone,"Business, retail",EXISTING source
Geocortex.Gis.Geometries.Polygon,20165,74060,YM164,,8871,WI DNR - BLUE MOUNDS STATE PARK,WI DNR - BLUE MOUNDS STATE PARK,CO22,2014-06-25T00:00:00.0000000,2015-01-29T00:00:00.0000000,30,43200,43200,662,13,6,6,0.3,Sandstone,Recreation - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17869,72411,YI354,,8871,WI DNR - BLUE MOUNDS STATE PARK,WI DNR - BLUE MOUNDS STATE PARK,PS44,2012-10-11T00:00:00.0000000,2012-10-19T00:00:00.0000000,15,21600,21600,600,10,6,6,0.3,Sandstone,"Business, retail",APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12272,67951,RL255,26802380,11252,"WAUKESHA, CITY OF - UTILITY","WAUKESHA, CITY OF - UTILITY",PS11,2003-12-03T00:00:00.0000000,2005-01-31T00:00:00.0000000,500,720000,,127,28,24,16,6,Sand/Gravel,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11785,77167,BF547,11302478,11131,"MOUNT HOREB, VILLAGE OF - UTILITY","MOUNT HOREB, VILLAGE OF - UTILITY",PS11,1969-06-12T00:00:00.0000000,1974-11-01T00:00:00.0000000,1000,1440000,1440000,1398,26,15,26,8.5,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11784,68503,TO502,11302478,11131,"MOUNT HOREB, VILLAGE OF - UTILITY","MOUNT HOREB, VILLAGE OF - UTILITY",PS11,2006-02-20T00:00:00.0000000,2006-09-21T00:00:00.0000000,1000,1440000,,1345,26,17,24,11.6,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11782,77166,BF546,11302478,11131,"MOUNT HOREB, VILLAGE OF - UTILITY","MOUNT HOREB, VILLAGE OF - UTILITY",PS11,1946-06-04T00:00:00.0000000,1946-01-01T00:00:00.0000000,500,720000,720000,777,20,12,20,5.5,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,11783,77165,BF545,11302478,11131,"MOUNT HOREB, VILLAGE OF - UTILITY","MOUNT HOREB, VILLAGE OF - UTILITY",PS11,1934-10-23T00:00:00.0000000,1935-01-01T00:00:00.0000000,500,720000,720000,800,19,12,15,12.4,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7325,68271,HU344,,9911,DEER HAVEN GOLF COURSE,DEER HAVEN GOLF COURSE,IR31,2006-07-27T00:00:00.0000000,1995-08-15T00:00:00.0000000,65,93600,94000,305,6,6,6,0.6,,Golf course irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,7326,68272,IN025,,9911,DEER HAVEN GOLF COURSE,DEER HAVEN GOLF COURSE,IR31,2006-07-27T00:00:00.0000000,2001-05-02T00:00:00.0000000,40,57600,58000,305,6,6,6,0.7,,Golf course irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,19703,72897,YG119,11302599,11243,"VERONA, CITY OF - UTILITY","VERONA, CITY OF - UTILITY",PS11,2013-08-23T00:00:00.0000000,2013-08-23T00:00:00.0000000,2100,3024000,,1163,29,20.75,30,23.8,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6204,43631,8AL805,,8609,EPIC,EPIC,IN62,1966-03-18T00:00:00.0000000,1966-09-28T00:00:00.0000000,400,576000,480000,,,,,,,Mineral preparations,TERMINATED Source
Geocortex.Gis.Geometries.Polygon,12269,88165,BH432,26802380,11252,"WAUKESHA, CITY OF - UTILITY","WAUKESHA, CITY OF - UTILITY",PS11,1958-10-10T00:00:00.0000000,1959-06-01T00:00:00.0000000,1800,2592000,2592000,2075,28,20,28,16.1,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,22311,92422,ZS486,,14428,GOLDEN OIL,GOLDEN OIL,PS41,2018-07-26T00:00:00.0000000,2018-08-03T00:00:00.0000000,100,144000,144000,380,10,6,6,0.9,,Public/transient,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,881,215,CO058,,10651,STATE STREET EQUITY LLC,STATE STREET EQUITY LLC,IN99,1990-03-16T00:00:00.0000000,1990-04-16T00:00:00.0000000,300,432000,432000,252,8,6,6,,Sandstone,Industrial - other,MAY BE TERMINATED no documentation
Geocortex.Gis.Geometries.Polygon,909,252,CO059,,6374,MENZEL PROPERTIES LLC,MENZEL PROPERTIES LLC,PS44,1990-03-16T00:00:00.0000000,1990-04-13T00:00:00.0000000,300,432000,432000,252,8,6,6,,,"Business, retail",EXISTING source
Geocortex.Gis.Geometries.Polygon,8636,69791,WM865,,9460,PROFFUTT LIMITED,PROFFUTT LIMITED,IR10,2008-07-31T00:00:00.0000000,2008-08-11T00:00:00.0000000,1000,1440000,1440000,420,16,12,16,7.7,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4011,8169,BB981,,7889,DOANE LTD,DOANE LTD,IR10,1984-06-13T00:00:00.0000000,1984-04-12T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,7509,68491,WG227,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,OT99,2006-10-13T00:00:00.0000000,2006-08-28T00:00:00.0000000,35,50400,50400,63,6,6,6,6.7,,Other - >70gpm,EXISTING source
Geocortex.Gis.Geometries.Polygon,9231,70481,YE816,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IR10,2009-08-14T00:00:00.0000000,2010-01-16T00:00:00.0000000,800,1152000,1152000,53,22,22,16,12.8,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3497,4203,,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,DS11,2003-08-22T00:00:00.0000000,1981-11-05T00:00:00.0000000,20,28800,1000,,,,,,,Privt/single residence,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,7508,68490,WI232,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IR10,2006-10-18T00:00:00.0000000,2006-11-30T00:00:00.0000000,900,1296000,1296000,56,22,20,16,,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3496,4202,,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IN31,2003-08-22T00:00:00.0000000,1979-07-31T00:00:00.0000000,60,86400,86000,,,,,,,Food manufacturing,EXISTING source
Geocortex.Gis.Geometries.Polygon,3502,4205,RB713,,2459,BUSHMAN ASSOCIATES ,BUSHMAN ASSOCIATES ,IR10,2003-08-22T00:00:00.0000000,2003-08-27T00:00:00.0000000,1500,2160000,2160000,46,30,30,16,200,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,4096,8628,CG741,,7960,GILBERTSON BROTHERS LLC,GILBERTSON BROTHERS LLC,IR10,1989-06-07T00:00:00.0000000,1989-06-15T00:00:00.0000000,700,1008000,1008000,360,22,15,16,5.3,Sandstone,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,20205,74107,XL250,,10141,,"KANE, TIM",LV10,2014-07-15T00:00:00.0000000,2014-09-25T00:00:00.0000000,15,21600,21600,382,8.75,6,6,0.1,Shale,Dairy farming,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3513,4218,RT824,,6829,,"KAMINSKI, STEVEN W",IR10,2003-11-07T00:00:00.0000000,2004-04-07T00:00:00.0000000,1400,2016000,2016000,106,2,2,16,50,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,9936,71249,VC288,,6575,CYCHOSZ FARMS INC,CYCHOSZ FARMS INC,IR10,2010-09-10T00:00:00.0000000,2010-09-21T00:00:00.0000000,10,14400,500,89,6,6,6,5,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4959,23933,BC981,,6551,BUENA VISTA PROPERTIES LLC,BUENA VISTA PROPERTIES LLC,IR10,1973-01-12T00:00:00.0000000,1973-04-24T00:00:00.0000000,,,1728000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,1401,951,DN598,,6575,CYCHOSZ FARMS INC,CYCHOSZ FARMS INC,IR10,1992-06-16T00:00:00.0000000,1992-07-16T00:00:00.0000000,1000,1440000,1440000,154,30,30,16,,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5091,24104,BD134,,6751,,"PHILLIPS, ALICE & RICK",IR10,1978-02-09T00:00:00.0000000,1978-04-27T00:00:00.0000000,1200,1728000,1728000,116,32,32,16,,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,4766,23703,BC761,,6575,CYCHOSZ FARMS INC,CYCHOSZ FARMS INC,IR10,2010-09-10T00:00:00.0000000,1975-06-05T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,5024,24009,BD050,,6551,BUENA VISTA PROPERTIES LLC,BUENA VISTA PROPERTIES LLC,IR10,1976-07-26T00:00:00.0000000,1974-09-26T00:00:00.0000000,,,1152000,145,32,32,18,24.4,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,5153,24184,BD204,,6837,,"SCHULKE, KEN",IR10,1985-08-12T00:00:00.0000000,1981-03-28T00:00:00.0000000,900,1296000,1296000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,2607,2747,FM416,,9343,CHILDRENS OUTING ASSOCIATION,CHILDRENS OUTING ASSOCIATION,PS42,1999-04-30T00:00:00.0000000,1992-06-24T00:00:00.0000000,10,14400,14000,69,8,4,4,0.7,,Lodging,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,6110,38611,BE247,,10263,ELLIS INDUSTRIES LLC,ELLIS INDUSTRIES LLC,IR10,1979-06-22T00:00:00.0000000,1977-03-28T00:00:00.0000000,1000,1440000,1440000,,,,,,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2821,3109,OC509,,10263,ELLIS INDUSTRIES LLC,ELLIS INDUSTRIES LLC,IR10,2000-04-07T00:00:00.0000000,2000-04-24T00:00:00.0000000,1000,1440000,1440000,74,30,30,16,33.3,Sand/Gravel,Agricultural irrigation,Abandoned by RECONSTRUCTION
Geocortex.Gis.Geometries.Polygon,8323,69444,WJ903,,8722,DAIRYLAND POWER COOPERATIVE,DAIRYLAND POWER COOPERATIVE,EG99,2008-03-03T00:00:00.0000000,2008-05-14T00:00:00.0000000,1000,1440000,652000,525,20,15,16,10.2,Sandstone,Power gen - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1209,629,EO717,,6881,,"TRZEBIATOWSKI, DAN",IR10,1991-04-15T00:00:00.0000000,1991-10-25T00:00:00.0000000,1000,1440000,1440000,114,32,32,16,17.5,Sand/Gravel,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,19238,73072,XE024,,9386,MEL O POTTER FAMILY LLC,MEL O POTTER FAMILY LLC,IR10,2013-06-06T00:00:00.0000000,2013-08-01T00:00:00.0000000,1000,1440000,1440000,102,30,30,16,66.7,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,17405,71830,WT598,,9386,MEL O POTTER FAMILY LLC,MEL O POTTER FAMILY LLC,IR10,2011-11-29T00:00:00.0000000,2011-12-20T00:00:00.0000000,1100,1584000,1584000,96,20,20,16,35.7,Sand/Gravel,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,22547,92653,ZV688,,14515,,"BERG, DON",IR10,2019-04-04T00:00:00.0000000,2019-04-16T00:00:00.0000000,300,432000,432000,299,8,7.758,8,2.3,,Agricultural irrigation,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,7108,67942,TE954,,9851,SHEBOYGAN AREA SCHOOL DISTRICT,SHEBOYGAN AREA SCHOOL DISTRICT,PS31,2005-12-08T00:00:00.0000000,2006-01-10T00:00:00.0000000,90,129600,5000,440,12,8,6,5,Limestone/Dolomite,Public/non-transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,7107,67941,GO596,,9851,SHEBOYGAN AREA SCHOOL DISTRICT,SHEBOYGAN AREA SCHOOL DISTRICT,PS31,2005-12-08T00:00:00.0000000,1985-12-06T00:00:00.0000000,20,28800,5000,295,10,6,6,1.4,,Public/non-transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,401,79267,BF926,42402184,272,"MARKESAN, CITY OF - UTILITY","MARKESAN, CITY OF - UTILITY",PS11,1958-05-12T00:00:00.0000000,1958-07-01T00:00:00.0000000,400,576000,576000,301,17,10,16,40,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,3079,3426,RD019,,9520,ARUJ HOSPITALITY LLC,ARUJ HOSPITALITY LLC,PS41,2002-04-11T00:00:00.0000000,2002-10-11T00:00:00.0000000,75,108000,60000,258,10,6,6,1.5,Sand/Gravel,Public/transient,EXISTING source
Geocortex.Gis.Geometries.Polygon,3078,3425,RD018,,9520,ARUJ HOSPITALITY LLC,ARUJ HOSPITALITY LLC,CO99,2002-04-11T00:00:00.0000000,2002-10-09T00:00:00.0000000,75,108000,60000,260,10,6,6,1.5,Sand/Gravel,Commercial - other,EXISTING source
Geocortex.Gis.Geometries.Polygon,2278,2297,LM680,,9326,1031X LLC ,1031X LLC ,PS22,1997-06-18T00:00:00.0000000,1997-07-14T00:00:00.0000000,120,172800,173000,179,12,8,8,3.4,Sand/Gravel,OTM - single-unit housing,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,19626,73592,XI391,,9340,PAYNE & DOLAN INC-CORPORATE HQ,PAYNE & DOLAN INC-CORPORATE HQ,IN62,2014-03-28T00:00:00.0000000,2014-05-16T00:00:00.0000000,1000,1440000,1440000,740,12,10,12,9.9,Sandstone,Mineral preparations,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,9632,70903,NM208,,9340,PAYNE & DOLAN INC-CORPORATE HQ,PAYNE & DOLAN INC-CORPORATE HQ,IN99,2010-02-25T00:00:00.0000000,1999-08-25T00:00:00.0000000,20,28800,1000,285,6,6,6,0.8,,Industrial - other,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,12250,2901,MK471,25202023,11249,"WATERFORD, VILLAGE OF - UTILITY","WATERFORD, VILLAGE OF - UTILITY",PS11,2001-04-16T00:00:00.0000000,2001-08-01T00:00:00.0000000,470,676800,,82.6,24,24,12,11.9,Sand/Gravel,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,1112,472,CS688,,6823,MICHAEL FIELDS AGRI INSTITUTE,MICHAEL FIELDS AGRI INSTITUTE,CO30,1990-07-16T00:00:00.0000000,1990-08-10T00:00:00.0000000,50,72000,72000,36,10,6,6,2.5,Sand/Gravel,Geothermal systems,EXISTING source
Geocortex.Gis.Geometries.Polygon,1113,473,CS687,,6823,MICHAEL FIELDS AGRI INSTITUTE,MICHAEL FIELDS AGRI INSTITUTE,CO30,1990-07-16T00:00:00.0000000,1990-08-08T00:00:00.0000000,50,72000,72000,36,10,6,6,8.3,Sand/Gravel,Geothermal systems,EXISTING source
Geocortex.Gis.Geometries.Polygon,11744,871,AX015,15401309,11120,"MILTON, CITY OF - UTILITY","MILTON, CITY OF - UTILITY",PS11,1990-05-15T00:00:00.0000000,1991-03-04T00:00:00.0000000,1000,1440000,1440000,1036,30,15,30,11.3,Sandstone,Public utility,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,16301,90222,FA608,,12184,LAKEVIEW ELEMENTARY,LAKEVIEW ELEMENTARY,PS50,1970-05-04T00:00:00.0000000,1970-10-30T00:00:00.0000000,75,108000,108000,350,18,8,14,2.4,Limestone/Dolomite,Schools (K-12),APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,15888,84806,BG731,,12014,VILLA MARIA LIMITED PARTNERSHIP,VILLA MARIA LIMITED PARTNERSHIP,DS12,1982-01-18T00:00:00.0000000,1978-12-22T00:00:00.0000000,40,57600,25000,,,,,,,Privt/multi residences,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,5279,25629,BD342,,8007,BORZYNSKI FARMS INC,BORZYNSKI FARMS INC,IR10,1984-03-30T00:00:00.0000000,1984-04-05T00:00:00.0000000,600,864000,1152000,,,,,,,Agricultural irrigation,EXISTING source
Geocortex.Gis.Geometries.Polygon,15887,84805,AP285,,12014,VILLA MARIA LIMITED PARTNERSHIP,VILLA MARIA LIMITED PARTNERSHIP,DS12,1982-01-18T00:00:00.0000000,1978-12-17T00:00:00.0000000,40,57600,25000,372,10,6,7,2.2,Limestone/Dolomite,Privt/multi residences,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,15889,84807,BG732,,12014,VILLA MARIA LIMITED PARTNERSHIP,VILLA MARIA LIMITED PARTNERSHIP,DS12,1982-01-18T00:00:00.0000000,1979-01-12T00:00:00.0000000,40,57600,25000,,,,,,,Privt/multi residences,LOCAP Residential or Fire Well
Geocortex.Gis.Geometries.Polygon,22044,92171,YV454,,9022,GLACIER'S EDGE COUNCIL BSA#620,GLACIER'S EDGE COUNCIL BSA#620,PS42,2017-09-12T00:00:00.0000000,2018-02-06T00:00:00.0000000,55,79200,39600,206,6,6,6,1.4,,Lodging,APPROVED well with well report
Geocortex.Gis.Geometries.Polygon,2093,1998,BO222,,9022,GLACIER'S EDGE COUNCIL BSA#620,GLACIER'S EDGE COUNCIL BSA#620,PS42,1997-02-21T00:00:00.0000000,1953-06-05T00:00:00.0000000,10,14400,14400,175,6,6,6,0.2,Sand/Gravel,Lodging,EXISTING source
