TaxYear,Name,SchoolDist,TotalAssessedValu,AssessedLandValu,AssessedImprovementValu,EstimatedFairMarketValu,NetPropTax,GrossPropTax,PropClass,AuxPropClass,AssessedAcres,DeedAcres,GISAcres,Longitude,Latitude,PropClassDesc
2018,VILLAGE OF BIG FALLS,MARION SD,61700,1800,59900,71400,1203.45,1343.52,1,none,0,0,0.356591304,-89.01542074,44.61576197,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,7300,1800,5500,8400,97.19,158.95,1,none,0,0,0.356572325,-89.015104,44.61576652,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,42000,2000,40000,48600,802.83,914.54,1,none,0,0,0.298315587,-89.01473574,44.61567938,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,41200,1800,39400,47700,786.56,897.12,1,none,0,0,0.457712262,-89.01476593,44.61611924,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,13000,1800,11200,15000,213.11,283.07,1,none,0,0,0.482337255,-89.01438258,44.6161047,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.389532683,-89.01403895,44.61610948,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,2200,1800,400,2500,26.11,47.91,1,none,0,0,0.38932081,-89.01373181,44.61611375,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,8100,1800,6300,9400,113.47,176.38,2,none,0,0,0.265985312,-89.01586342,44.61662592,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,35000,5500,29500,40500,660.48,762.11,2,none,0,0,0.22840939,-89.01586858,44.61683982,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,55100,5000,50100,63700,1069.22,1199.79,2,none,0,0,0.102924062,-89.01586728,44.61698342,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,16000,6000,10000,18500,274.11,348.39,2,none,0,0,0.441152881,-89.01593153,44.61727376,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,16500,1800,14700,19100,284.28,359.28,1,none,0,0,0.589601979,-89.01544729,44.6169435,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,18100,1800,16300,20900,316.81,394.12,1,none,0,0,0.40362508,-89.01473498,44.61695269,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,500,500,0,600,10.16,10.88,1,none,0,0,0.299870115,-89.01445987,44.61718271,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,15800,1800,14000,18300,270.06,344.05,1,none,0,0,0.499936614,-89.01436853,44.61675709,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.477621093,-89.01408217,44.61702843,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.618328159,-89.01377262,44.61696317,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,3000,3000,0,3500,61.01,65.33,1,none,0,0,0.484358973,-89.01671518,44.6168258,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,500,500,0,600,10.16,10.88,1,none,0,0.17,0.188251052,-89.01728499,44.61690149,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,29900,2200,27700,34600,566.77,651.06,1,none,0,0,0.350717186,-89.01672041,44.61711593,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,43200,3500,39700,50000,827.23,940.67,1,none,0.83,0.83,0.82884221,-89.01506624,44.61694857,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,39200,2000,37200,45300,745.89,853.57,1,none,0.14,0.14,0.140046666,-89.01585652,44.61631273,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,0,0,0,0,0,0,none,X4,0,0.48,0.481289186,-89.01566703,44.61616417,none
2018,VILLAGE OF BIG FALLS,MARION SD,100,100,0,100,2.04,2.18,1,none,0,0,0.042058264,-89.01568628,44.61709599,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,100,100,0,100,2.04,2.18,1,none,0,0,0.014672434,-89.01568818,44.61718077,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,69700,5000,64700,80600,1366.11,1517.7,1,none,0,0.61,0.613660808,-89.01404794,44.61567061,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,43000,2200,40800,49700,823.16,936.31,1,none,0,0,0.257356208,-89.01666646,44.61733575,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,38800,2500,36300,44900,752.76,844.86,1,none,0,0,0.331518376,-89.01539685,44.61484032,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,45900,2500,43400,53100,882.14,999.47,2,none,0,0,0.145496831,-89.0152907,44.61516765,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,41900,1800,40100,48500,800.8,912.37,1,none,0,0,0.144542939,-89.01526088,44.61433627,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,25900,1800,24100,30000,475.45,563.98,1,none,0,0,0.157920051,-89.01548761,44.61433564,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,2800,1800,1000,3200,33.23,60.97,1,none,0,0,0.127749944,-89.01583568,44.61442291,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,45300,1800,43500,52400,869.94,986.4,1,none,0,0,0.177582204,-89.01583423,44.61426959,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.168050008,-89.01583226,44.61409945,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.18304266,-89.01582986,44.61393004,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.156265498,-89.01546531,44.61400497,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,100,100,0,100,2.04,2.18,1,none,0,0,0.017004552,-89.01557438,44.61409069,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.15861134,-89.0152502,44.61401516,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,45800,1800,44000,53000,880.1,997.28,1,none,0,0,0.175025956,-89.01552646,44.61516538,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,41700,1800,39900,48200,826.73,908.01,1,none,0,0,0.128623517,-89.0158674,44.61524568,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.153393374,-89.0158649,44.61509216,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,29000,2500,26500,33500,538.46,631.46,2,none,0,0,0.148754538,-89.01584841,44.61493296,Commercial
2018,VILLAGE OF BIG FALLS,MARION SD,0,0,0,0,0,0,none,X4,0,0,0.184715908,-89.01584309,44.61476283,none
2018,VILLAGE OF BIG FALLS,MARION SD,0,0,0,0,0,0,none,X4,0,0,1.345480774,-89.01445894,44.61500495,none
2018,VILLAGE OF BIG FALLS,MARION SD,800,800,0,900,16.26,17.41,1,none,0,0,0.116818,-89.01420986,44.61443773,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,37100,2500,34600,42900,703.18,807.84,1,none,0,0,0.274725828,-89.014676,44.61435016,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.184591887,-89.01420487,44.61429688,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.183931597,-89.01419837,44.61412447,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.167648853,-89.014667,44.61412312,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,36400,1000,35400,42100,688.96,792.61,1,none,0,0,0.190147146,-89.01419227,44.61394923,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.175818707,-89.01466146,44.61394673,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.215485647,-89.01417901,44.61357796,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,19100,1800,17300,22100,337.15,415.9,1,none,0,0,0.201321303,-89.0146527,44.61357486,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.255662279,-89.01417155,44.613357,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.241772746,-89.0146478,44.6133542,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.269065568,-89.01416323,44.6131111,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.256859898,-89.01464204,44.61310827,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.273986967,-89.01415471,44.61285682,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1000,1000,0,1200,20.34,21.78,1,none,0,0,0.264647905,-89.01463617,44.6128537,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.367153688,-89.01528684,44.61339113,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.367065743,-89.015594,44.61338775,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,46600,1900,44700,53900,896.38,1014.71,1,none,0,0,0.39569136,-89.01591319,44.61338406,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,1800,1800,0,2100,36.6,39.19,1,none,0,0,0.570175828,-89.01560775,44.61297757,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,37600,3100,34500,43500,713.35,818.73,1,none,0,0,1.079981675,-89.01560847,44.61258543,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,93200,5500,87700,107800,1844,2029.42,1,none,0,0,3.530780134,-89.01456385,44.61213383,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,30500,30500,0,35300,620.22,664.13,6,none,17.96,17.96,16.34911246,-89.02323691,44.617311,Productive Forest
2018,VILLAGE OF BIG FALLS,MARION SD,42900,3700,39200,49600,821.13,934.14,1,none,0,0,2.791027715,-89.02250176,44.61581717,Residential
2018,VILLAGE OF BIG FALLS,MARION SD,7900,7900,0,0,160.65,172.02,"4,5,5M",none,19,19,18.43307473,-89.0231569,44.61338,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2018,VILLAGE OF BIG FALLS,MARION SD,24200,2500,21700,28000,440.87,526.96,1,none,1,1,1.377146871,-89.02244908,44.61502086,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,14900,14900,0,16300,326.38,357.03,1,none,3.72,3.72,3.678983396,-88.68225428,44.67823811,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,1217400,41200,1176200,1329400,26591.31,29170.72,2,none,16.8,16.8,21.85969982,-88.68138563,44.67655097,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,3,4.265319637,-88.68020379,44.67831768,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,153000,6000,147000,167100,3276.22,3666.1,1,none,0.63,0.63,0.626679764,-88.68360193,44.67735314,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,105300,6000,99300,115000,2231.39,2523.15,1,none,0.49,0.49,0.490332536,-88.68328167,44.67764964,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3100,3100,0,0,67.91,74.29,"4,5",none,6,6,6.043917759,-88.68509876,44.67564939,"['Agricultural', 'Undeveloped']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,900,900,0,0,19.71,21.56,5,none,0.61,0.61,0.563696415,-88.6871499,44.67446622,Undeveloped
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,30200,30200,0,33000,661.51,723.63,6,none,8.62,8.62,7.991115819,-88.69299333,44.67345771,Productive Forest
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,106000,6500,99500,115800,2246.72,2539.92,1,none,1.8,1.8,1.440665182,-88.69444788,44.67085482,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,11100,11100,0,0,243.14,265.97,"4,5M",none,16.9,16.9,19.04089695,-88.69484203,44.67283068,"['Agricultural', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,1000,1000,0,1100,21.89,23.95,1,none,0.42,0.42,0.401157048,-88.6929914,44.67418822,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,76700,8000,68700,83800,1604.92,1837.85,1,none,1.4,1.4,1.289880268,-88.69385191,44.6712028,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3500,3500,0,0,76.66,83.86,"4,5",none,9.7,9.7,9.70759447,-88.69600211,44.67126818,"['Agricultural', 'Undeveloped']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,100,100,0,100,2.19,2.4,1,none,0,0,0.087376896,-88.69204276,44.67109454,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,293200,11700,281500,0,6347.23,7025.51,"4,7",none,23.82,23.82,24.27043361,-88.68884877,44.67200149,"['Agricultural', 'Other']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,31500,31500,0,34400,689.98,754.78,6,none,8.99,8.99,9.242976773,-88.69075115,44.67349653,Productive Forest
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96500,6000,90500,105400,2038.61,2312.27,1,none,0.75,0.75,0.725434713,-88.68909972,44.67301528,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,158600,7000,151600,173200,3398.89,3800.29,1,none,1.74,1.74,1.695223925,-88.68917177,44.67256185,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,41000,1000,40000,44800,822.93,982.42,7,none,0.43,0.43,0.45576841,-88.68842281,44.67253806,Other
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,15800,15800,0,0,346.09,378.59,5,none,9,9,9.472731184,-88.69815322,44.67565923,Undeveloped
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,29600,29600,0,0,648.37,709.26,"4,5M",none,25.82,25.82,24.46224734,-88.69941213,44.6776968,"['Agricultural', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,20600,20600,0,0,451.23,493.61,"4,5M",none,16.24,16.24,17.56914231,-88.70063833,44.6754693,"['Agricultural', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,0,3.51,3.268696841,-88.70682166,44.67391203,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,18200,18200,0,0,398.65,436.09,"4,5,5M",none,26.3,26.3,26.21613351,-88.70081196,44.67244943,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,10200,10200,0,0,223.43,244.41,"4,5",none,7.6,7.6,7.59681828,-88.69807563,44.67350877,"['Agricultural', 'Undeveloped']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,4.55,4.631673252,-88.6984041,44.671828,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,none,0,4.95,4.935642466,-88.69748699,44.67133923,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,89700,6500,83200,98000,1889.67,2149.34,1,none,0,0,0.828234267,-88.6973087,44.66763276,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,92700,10000,82700,101200,1955.39,2221.23,1,none,2.19,2.19,2.280845209,-88.69864706,44.67025999,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,97000,6500,90500,105900,2049.58,2324.26,1,none,0,0,0.505707211,-88.69786751,44.6675925,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,98100,6000,92100,107100,2073.68,2350.63,1,none,0,0,0.348534288,-88.69887236,44.66727116,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96500,7000,89500,105400,2038.61,2312.27,1,none,0,0,1.03202588,-88.69847707,44.66709591,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,0,0,0.133195606,-88.70013847,44.66779852,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,19400,19400,0,0,424.95,464.86,"4,5M",none,20,20,21.30452225,-88.70384984,44.66877137,"['Agricultural', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,0,0,0.164858536,-88.7061187,44.66926668,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,11000,11000,0,0,240.94,263.57,"4,5,5M",none,14,14,15.07255679,-88.70344929,44.67028537,"['Agricultural', 'Undeveloped', 'Agricultural Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,61000,10500,50500,66600,1261.02,1461.65,1,none,2.29,2.29,2.275741369,-88.70759816,44.66987538,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,67900,10000,57900,74100,1412.17,1626.99,2,none,2.1,2.1,2.09714095,-88.70628885,44.66959767,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50000,45000,5000,54600,1020.07,1198.07,"1,6",none,17.5,17.5,17.55713297,-88.69852857,44.6653491,"['Residential', 'Productive Forest']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,78100,7000,71100,85300,1635.59,1871.4,1,none,0,0,0.687924801,-88.69910324,44.66696959,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,7000,7000,0,7600,153.32,167.72,1,none,0,0,0.185653181,-88.69738624,44.66472412,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,46000,7000,39000,50200,932.46,1102.23,1,none,0,0,1.172581905,-88.7010529,44.66631226,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,55800,7000,48800,60900,1147.12,1337.05,1,none,0,0,0.528256489,-88.70063122,44.66666858,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,3300,65.71,71.88,1,none,0.4,0.4,0.376939839,-88.69941223,44.66399339,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96200,5000,91200,105100,2032.05,2305.09,1,none,0,0,0.913091165,-88.70040495,44.6644993,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,106500,5000,101500,116300,2257.67,2551.9,1,none,0,0,0.914666488,-88.69995828,44.66405101,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,96600,5000,91600,105500,2040.83,2314.69,1,none,0,0,0.913218919,-88.70018144,44.66427506,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,3300,65.71,71.88,1,none,0,0,0.537084809,-88.70101398,44.66544912,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,113900,8000,105900,124400,2419.76,2729.21,1,none,0,0,1.448610802,-88.70099491,44.66508988,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,103000,8000,95000,112500,2181.01,2468.04,1,none,0,0,1.21561951,-88.7007115,44.66474451,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74600,4000,70600,81500,1558.92,1787.53,1,none,0.69,0.69,0.795245333,-88.6999716,44.66360763,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,33200,5000,28200,36300,652.09,795.53,1,none,1,1,1.050047851,-88.69904465,44.66364298,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,75200,10000,65200,82100,1572.06,1801.9,1,none,1.92,1.92,1.921907708,-88.6999315,44.6666062,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68800,7000,61800,75100,1431.87,1648.55,1,none,0.43,0.43,0.43049448,-88.6996179,44.6670291,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,12200,12200,0,13300,267.23,292.33,1,none,2.44,2.44,2.349947566,-88.69506603,44.67028058,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,8400,8400,0,9200,184,201.28,1,none,1.67,1.67,1.588382942,-88.69246719,44.67060914,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85900,5000,80900,93800,1806.44,2058.29,1,none,0.96,0.96,0.876808323,-88.69302353,44.67022349,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,3000,3000,0,3300,65.71,71.88,1,none,0,0,0.256054482,-88.70714826,44.6677172,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,72000,8000,64000,78600,1501.97,1725.23,1,none,0,0,0.428373497,-88.70671751,44.66773264,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,64800,6000,58800,70800,1344.26,1552.71,1,none,0,0,0.541274317,-88.70734901,44.66695376,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,35800,3000,32800,39100,709.03,857.82,1,none,0,0,0.293841099,-88.70733792,44.6667151,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,28800,3000,25800,31500,555.7,690.09,2,none,0,0,0.335694102,-88.70730933,44.66653979,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,63800,10000,53800,69700,1322.35,1528.74,1,none,0,0,0.587454402,-88.70665781,44.66667922,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,91200,8000,83200,99600,1922.55,2185.3,1,none,0,0,0.706328715,-88.70740195,44.66731571,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73800,14000,59800,80600,1541.41,1768.37,1,none,0,0,0.730911623,-88.70672094,44.66724728,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,59400,6000,53400,64900,1225.98,1423.32,1,none,0,0,0.352506204,-88.70652575,44.66614618,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,58600,23000,35600,64000,1208.45,1404.14,2,none,0,1.37,1.371015525,-88.7084077,44.66755292,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,36700,2000,34700,40100,728.74,879.38,1,none,0,0,0.150566789,-88.706791,44.66612987,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,64800,4500,60300,70800,1344.26,1552.71,2,none,0,0,0.252699848,-88.70670799,44.6663871,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,47500,4500,43000,51900,965.31,1138.17,1,none,0,0,0.297964547,-88.70714647,44.66617203,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,81700,12000,69700,89200,1714.44,1957.65,2,none,0,0,0.523029534,-88.70747885,44.66615344,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,7000,7000,0,7600,153.32,167.72,2,none,0,0.55,0.56745963,-88.70839483,44.66693229,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,52300,3000,49300,57100,1070.45,1253.18,1,none,0,0,0.229249973,-88.70837035,44.66669296,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,67000,3000,64000,73200,1392.45,1605.42,1,none,0,0,0.227474203,-88.708359,44.66655553,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,14600,3000,11600,15900,244.65,349.83,1,none,0,0,0.341011962,-88.70835705,44.66638308,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,60000,6000,54000,65500,1239.12,1437.69,1,none,0,0,0.246731919,-88.70851521,44.66594964,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,160000,10000,150000,174700,3429.57,3833.85,2,none,0,0,0.254050684,-88.70813147,44.66596721,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,20400,6000,14400,22300,371.71,488.82,2,none,0,0,0.279944491,-88.70829875,44.66619699,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,0,0,0,0,0,0,none,X4,0,0.12,0.120615324,-88.70750607,44.66558662,none
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,43700,3000,40700,47700,882.08,1047.12,1,none,0,0,0.173207057,-88.70735994,44.66542427,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,49000,4000,45000,53500,998.15,1174.1,2,none,0,0,0.116992279,-88.70723223,44.66560682,Commercial
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,59000,4000,55000,64400,1217.21,1413.73,1,none,0,0,0.181417937,-88.70734879,44.66527337,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,66800,4000,62800,72900,1388.06,1600.62,1,none,0,0,0.138809663,-88.70734267,44.66513504,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68700,5000,63700,75000,1429.68,1646.15,1,none,0,0,0.274793559,-88.70733182,44.66495364,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,46200,4000,42200,50500,936.83,1107.02,1,none,0,0,0.288431423,-88.70735994,44.66468905,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,51800,5000,46800,56600,1059.5,1241.21,1,none,0,0,0.392315027,-88.70669083,44.66512831,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,120000,5000,115000,131000,2553.39,2875.39,"1,2",none,0.14,0.14,0.150422851,-88.70653228,44.66552983,"['Residential', 'Commercial']"
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,74300,8000,66300,81100,1552.34,1780.33,1,none,0,0,0.62886896,-88.70690179,44.66535502,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,80500,8000,72500,87900,1688.16,1928.9,1,none,0,0,0.443591137,-88.70807683,44.66537294,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,85400,5000,80400,93300,1795.49,2046.31,1,none,0,0,0.185397645,-88.70806423,44.66501947,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,68300,4000,64300,74600,1420.92,1636.57,1,none,0,0,0.158679785,-88.70805041,44.66483284,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,73100,5000,68100,79800,0,1751.58,1,none,0,0,0.305979536,-88.70803672,44.66458388,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,50700,4000,46700,55400,0,1214.84,1,none,0,0,0.180896833,-88.70801627,44.66432672,Residential
2018,VILLAGE OF EMBARRASS,CLINTONVILLE SD,45000,5000,40000,49100,910.55,1078.27,2,none,0,0,0.156211642,-88.70802073,44.66404918,Commercial
