OID_,X,Y,FID,OBJECTID,LATITUDE,LONGITUDE,SITE_NAME,SITE_NO,SITE_TYPE,SOURCE,OBJECTID_1,OBS_DATE,SITE_NO_1,SITE_NAM_1,OBS_TYPE,OBS,UNIT
74926,-9928828.060294799506664,5514460.381029089912772,74926,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73426,2011/06/27 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,23.100000000000001,CFS
74927,-9928828.060294799506664,5514460.381029089912772,74927,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73427,2011/08/04 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.800000000000001,CFS
74928,-9928828.060294799506664,5514460.381029089912772,74928,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73428,2011/08/27 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,29.399999999999999,CFS
74929,-9928828.060294799506664,5514460.381029089912772,74929,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73429,2011/10/05 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,26.600000000000001,CFS
74930,-9928828.060294799506664,5514460.381029089912772,74930,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73430,2012/05/28 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,19.899999999999999,CFS
74931,-9928828.060294799506664,5514460.381029089912772,74931,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73431,2012/07/03 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.699999999999999,CFS
74932,-9928828.060294799506664,5514460.381029089912772,74932,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73432,2013/08/03 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,22.000000000000000,CFS
74933,-9928828.060294799506664,5514460.381029089912772,74933,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73433,2013/09/22 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,23.399999999999999,CFS
74934,-9928828.060294799506664,5514460.381029089912772,74934,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73434,2013/05/26 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.100000000000001,CFS
74935,-9928828.060294799506664,5514460.381029089912772,74935,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73435,2013/06/19 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,22.699999999999999,CFS
74936,-9928828.060294799506664,5514460.381029089912772,74936,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73436,2014/04/26 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,31.399999999999999,CFS
74937,-9928828.060294799506664,5514460.381029089912772,74937,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73437,2014/06/04 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,22.300000000000001,CFS
74938,-9928828.060294799506664,5514460.381029089912772,74938,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73438,2014/07/08 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,23.500000000000000,CFS
74939,-9928828.060294799506664,5514460.381029089912772,74939,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73439,2014/08/13 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,23.100000000000001,CFS
74940,-9928828.060294799506664,5514460.381029089912772,74940,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73440,2014/10/16 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.899999999999999,CFS
74941,-9928828.060294799506664,5514460.381029089912772,74941,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73441,2015/09/29 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,14.699999999999999,CFS
74942,-9928828.060294799506664,5514460.381029089912772,74942,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73442,2015/10/20 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,14.130000000000001,CFS
74943,-9928828.060294799506664,5514460.381029089912772,74943,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73443,2015/05/28 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,17.620000000000001,CFS
74944,-9928828.060294799506664,5514460.381029089912772,74944,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73444,2015/06/23 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,16.340000000000000,CFS
74945,-9928828.060294799506664,5514460.381029089912772,74945,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73445,2015/07/28 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,13.220000000000001,CFS
74946,-9928828.060294799506664,5514460.381029089912772,74946,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73446,2015/08/25 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,11.090000000000000,CFS
74947,-9928828.060294799506664,5514460.381029089912772,74947,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73447,2016/04/18 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,16.949999999999999,CFS
74948,-9928828.060294799506664,5514460.381029089912772,74948,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73448,2016/05/14 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.559999999999999,CFS
74949,-9928828.060294799506664,5514460.381029089912772,74949,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73449,2016/06/26 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.460000000000001,CFS
74950,-9928828.060294799506664,5514460.381029089912772,74950,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73450,2016/07/08 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,16.210000000000001,CFS
74951,-9928828.060294799506664,5514460.381029089912772,74951,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73451,2016/08/09 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,14.980000000000000,CFS
74952,-9928828.060294799506664,5514460.381029089912772,74952,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73452,2016/09/29 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,16.780000000000001,CFS
74953,-9928828.060294799506664,5514460.381029089912772,74953,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73453,2016/10/27 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,19.710000000000001,CFS
74954,-9928828.060294799506664,5514460.381029089912772,74954,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73454,2017/04/20 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.300000000000001,CFS
74955,-9928828.060294799506664,5514460.381029089912772,74955,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73455,2017/05/18 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,20.420000000000002,CFS
74956,-9928828.060294799506664,5514460.381029089912772,74956,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73456,2017/06/15 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,19.039999999999999,CFS
74957,-9928828.060294799506664,5514460.381029089912772,74957,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73457,2017/07/27 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.780000000000001,CFS
74958,-9928828.060294799506664,5514460.381029089912772,74958,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73458,2017/10/17 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,18.260000000000002,CFS
74959,-9928828.060294799506664,5514460.381029089912772,74959,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73459,2017/09/14 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,17.770000000000000,CFS
74960,-9928828.060294799506664,5514460.381029089912772,74960,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73460,2017/08/24 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,17.539999999999999,CFS
74961,-9928828.060294799506664,5514460.381029089912772,74961,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73461,2018/04/25 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.530000000000001,CFS
74962,-9928828.060294799506664,5514460.381029089912772,74962,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73462,2018/05/15 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.870000000000001,CFS
74963,-9928828.060294799506664,5514460.381029089912772,74963,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73463,2018/06/12 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,11.350000000000000,CFS
74964,-9928828.060294799506664,5514460.381029089912772,74964,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73464,2018/07/26 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,12.980000000000000,CFS
74965,-9928828.060294799506664,5514460.381029089912772,74965,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73465,2018/08/28 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,16.230000000000000,CFS
74966,-9928828.060294799506664,5514460.381029089912772,74966,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73466,2018/09/27 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,12.880000000000001,CFS
74967,-9928828.060294799506664,5514460.381029089912772,74967,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73467,2018/10/25 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,12.920000000000000,CFS
74968,-9928828.060294799506664,5514460.381029089912772,74968,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73468,2019/04/24 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,25.178999999999998,CFS
74969,-9928828.060294799506664,5514460.381029089912772,74969,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73469,2019/05/23 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,29.649999999999999,CFS
74970,-9928828.060294799506664,5514460.381029089912772,74970,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73470,2019/06/13 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.149999999999999,CFS
74971,-9928828.060294799506664,5514460.381029089912772,74971,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73471,2019/07/25 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,21.210000000000001,CFS
74972,-9928828.060294799506664,5514460.381029089912772,74972,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73472,2019/08/19 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,21.770000000000000,CFS
74973,-9928828.060294799506664,5514460.381029089912772,74973,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73473,2019/09/19 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,21.520000000000000,CFS
74974,-9928828.060294799506664,5514460.381029089912772,74974,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73474,2019/10/24 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,24.680000000000000,CFS
74975,-9968649.869719289243221,5517840.317292929627001,74975,16733,44.337627300000001,-89.549905400000000,Fourmile Creek (Ditch #4) at Taft Rd,10033631.000000000000000,ST,WDNR,73475,2016/07/29 00:00:00+00,10033631.000000000000000,Fourmile Creek (Ditch #4) at Taft Rd,ST,9.670999999999999,CFS
74976,-9968546.854631230235100,5507588.996218189597130,74976,16796,44.271725000000004,-89.548980000000000,South Branch Tenmile Creek - Taft Rd (Site 7),10009196.000000000000000,ST,WDNR,73476,2016/07/29 00:00:00+00,10009196.000000000000000,South Branch Tenmile Creek - Taft Rd (Site 7),ST,2.377000000000000,CFS
74977,-9979453.103454820811749,5510435.136687990278006,74977,16735,44.290029300000000,-89.646952499999998,Ditch # 10 - At CTH F,10044939.000000000000000,ST,WDNR,73477,2016/07/29 00:00:00+00,10044939.000000000000000,Ditch # 10 - At CTH F,ST,1.369000000000000,CFS
74978,-9979509.163927379995584,5512652.684885179623961,74978,16734,44.304287000000002,-89.647456099999999,Ditch #5 - Ditch No. 5 At Cth F - Below Check Dam Downstream Bridge,503151.000000000000000,ST,WDNR,73478,2016/07/29 00:00:00+00,503151.000000000000000,Ditch #5 - Ditch No. 5 At Cth F - Below Check Dam Downstream Bridge,ST,4.247000000000000,CFS
74979,-9979495.660847609862685,5515491.783746300265193,74979,16736,44.322535899999998,-89.647334799999996,Ditch #9 - Ditch No. 9 At Cth F,503152.000000000000000,ST,WDNR,73479,2016/07/29 00:00:00+00,503152.000000000000000,Ditch #9 - Ditch No. 9 At Cth F,ST,5.663000000000000,CFS
74980,-9987533.061741590499878,5487245.435181490145624,74980,16800,44.140723999999999,-89.719536000000005,Buckner Creek at Beaver Ave,10028792.000000000000000,ST,WDNR,73480,2016/08/12 00:00:00+00,10028792.000000000000000,Buckner Creek at Beaver Ave,ST,6.874000000000000,CFS
74981,-9980695.150618920102715,5491940.280379169620574,74981,16799,44.170982000000002,-89.658109999999994,Big Roche A Cri Creek  at CTH W,10009622.000000000000000,ST,WDNR,73481,2016/08/12 00:00:00+00,10009622.000000000000000,Big Roche A Cri Creek  at CTH W,ST,10.930000000000000,CFS
74982,-9980715.744740510359406,5487333.233961540274322,74982,16801,44.141289999999998,-89.658294999999995,Buckner Creek - 4th Ave (Site 13),10009558.000000000000000,ST,WDNR,73482,2016/08/12 00:00:00+00,10009558.000000000000000,Buckner Creek - 4th Ave (Site 13),ST,2.662000000000000,CFS
74983,-9946767.196338860318065,5477880.623177190311253,74983,16683,44.080322000000002,-89.353330000000000,West Branch White River - County T (125 Yards West),10012437.000000000000000,ST,WDNR,73483,2014/05/12 00:00:00+00,10012437.000000000000000,West Branch White River - County T (125 Yards West),ST,42.100000000000001,CFS
74984,-9929678.541240250691772,5516126.360749389976263,74984,16705,44.326613999999999,-89.199820000000003,Hartman Creek at Rural Road,693117.000000000000000,ST,WDNR,73484,2015/10/25 00:00:00+00,693117.000000000000000,Hartman Creek at Rural Road,ST,6.384000000000000,CFS
74985,-9930585.795110449194908,5515962.036491280421615,74985,16706,44.325558000000001,-89.207970000000003,Hartman Creek 100 yds DS from dam,10039603.000000000000000,ST,WDNR,73485,2015/10/25 00:00:00+00,10039603.000000000000000,Hartman Creek 100 yds DS from dam,ST,4.098000000000000,CFS
74986,-9928828.060294799506664,5514460.381029089912772,74986,16704,44.315907000000003,-89.192179999999993,Emmons Creek at Rural Road,693116.000000000000000,ST,WDNR,73486,2015/09/29 00:00:00+00,693116.000000000000000,Emmons Creek at Rural Road,ST,14.699999999999999,CFS
74987,-9936843.063716640695930,5513333.251372580416501,74987,16849,44.308661999999998,-89.264179999999996,Emmons Creek below the dam,10039625.000000000000000,ST,WDNR,73487,2015/09/29 00:00:00+00,10039625.000000000000000,Emmons Creek below the dam,ST,2.170000000000000,CFS
74988,-9936843.063716640695930,5513333.251372580416501,74988,16849,44.308661999999998,-89.264179999999996,Emmons Creek below the dam,10039625.000000000000000,ST,WDNR,73488,2016/04/18 00:00:00+00,10039625.000000000000000,Emmons Creek below the dam,ST,1.115000000000000,CFS
74989,-9987558.553875260055065,5487296.314856600016356,74989,16893,44.141052000000002,-89.719764999999995,Big Roche A Cri at Beaver Ave,10028791.000000000000000,ST,WDNR,73489,2016/07/10 00:00:00+00,10028791.000000000000000,Big Roche A Cri at Beaver Ave,ST,30.510000000000002,CFS
