FID,SITE_SEQ_N,SOURCE_SIT,SOURCE_TYP,WDRL_YEAR,USE_DESC,WATER_US_1,METHOD_COD,REPORT_COM,WDRL_FLAG,JAN_WDRL_G,FEB_WDRL_G,MAR_WDRL_G,APR_WDRL_G,MAY_WDRL_G,JUN_WDRL_G,JUL_WDRL_G,AUG_WDRL_G,SEP_WDRL_G,OCT_WDRL_G,NOV_WDRL_G,DEC_WDRL_G,ANNUAL_WDR,Shape__Area,Shape__Length
1703,10696,5689,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1453800,9256800,12579000,1938000,0,0,0,25227600,5131195.758,9061.00381
9199,10646,876,Groundwater,2013,cranberry irrigation,IR23,THM, ,Y,0,0,0,0,0,0,0,1470000,18720000,5040000,0,0,25230000,6631238.094,10391.22488
19006,12769,889,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1572000,5466000,7902000,6906000,3390000,0,0,0,25236000,5042727.824,8982.812763
12386,6053,4987,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,9985000,13879800,1379400,0,0,0,0,25244200,4270511.922,8296.651046
21260,10363,5890,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,9709200,10227600,5308200,0,0,0,25245000,5130538.66,9061.001245
21261,5255,5891,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,9709200,10227600,5308200,0,0,0,25245000,5130538.66,9061.001245
1463,11560,4863,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2064000,15264000,7920000,0,0,0,0,25248000,5024363.871,8985.501159
20515,9865,2002,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,900000,4020000,10320000,9480000,528000,0,0,25248000,4419344.156,8437.956633
18314,9913,3052,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,8160000,6870000,10220000,0,0,0,25250000,4505343.289,8502.744613
14758,10392,4885,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,798000,2793000,13281000,6555000,1824000,0,0,0,25251000,7758036.063,11363.70508
5055,11937,2724,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3962400,8792960,8581840,3914400,0,0,0,0,25251600,5135659.227,9064.895861
125,12851,4788,Groundwater,2010,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,4480410,5702340,6109650,8960820,0,0,0,0,25253220,5191587.27,9115.256988
431,7810,5047,Groundwater,2011,agricultural irrigation,IR10,THM,no,Y,0,0,0,1128000,1560000,6588000,14321000,1662000,0,0,0,0,25259000,5102584.98,9035.56831
17790,11816,4852,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,14750400,10512000,0,0,0,0,25262400,4994731.313,8943.80247
24297,11925,6039,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2343908,9170119,9478769,3694634,576045,0,0,0,25263475,3703896.582,7793.506534
6912,13884,729,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,497520,11925360,12841200,0,0,0,25264080,4664329.715,8644.740965
12289,13031,5888,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1387260,11111850,4843260,4755780,3167246,0,0,25265396,5021732.219,8963.912417
23947,5304,9762,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,987521,5698521,6985417,7895417,3698547,0,0,0,25265423,5056091.301,8999.055627
3472,4281,5697,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,944280,4123592,5268060,14121720,808380,0,0,0,25266032,5128930.723,9059.100956
8272,11657,4801,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4579200,3196800,6926400,6868800,3696000,0,0,25267200,5077282,9015.12599
12488,6812,921,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,20314,983669,8744420,9633550,5860605,25002,0,0,25267560,5022811.254,8964.865101
5155,12913,5153,Groundwater,2013,agricultural irrigation,IR10,THM,ksp 508 has total 40/hrs run moving empty.,Y,0,0,0,0,0,7560000,9180000,5940000,2592000,0,0,0,25272000,5293367.938,9204.183695
12761,6596,5252,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,7416000,15840000,2016000,0,0,0,0,0,25272000,4975708.707,8922.675874
24799,5645,4529,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3744000,12168000,9360000,0,0,0,0,25272000,4982095.637,8928.911124
1057,6691,6067,Groundwater,2010,agricultural irrigation,IR10,OTH, ,Y,0,0,0,135770,4012003,3915607,4599171,8751734,1564071,2294513,0,0,25272869,4826812.766,8791.258668
21653,13978,817,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,626626,8709558,15069340,867867,0,0,25273391,4957001.547,8906.669195
12910,22585,18732,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,5652180,13837500,5788280,0,0,0,25277960,3757805.309,7836.077794
18320,7522,730,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,819450,3416850,7345350,9081000,4075650,541350,0,0,25279650,5037254.961,8977.527161
2071,21996,18147,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1166760,4204800,10942560,6726600,2239560,0,0,25280280,4992645.344,8938.095954
8721,11829,5847,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2591220,1238610,7370670,14082990,0,0,0,0,25283490,3873698.469,7981.82736
21674,6350,5194,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1673578,1819849,9997492,10399589,1394205,0,0,0,25284713,5075448.898,9022.156463
7155,9377,5975,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3018720,0,6458688,9807840,6000000,0,0,0,25285248,5120681.238,9051.713466
8127,13845,6043,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1642620,10556280,12062820,1035720,0,0,0,25297440,5186012.695,9110.062645
17898,10406,4988,Groundwater,2016,agricultural irrigation,IR10,OTH, ,Y,0,0,0,0,0,640188,13627262,11003760,26792,0,0,0,25298002,4977189.016,8925.899126
14907,5146,5652,Groundwater,2015,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,900000,2215786,10912700,8993500,2280900,0,0,0,25302886,5175911.965,9100.25707
12966,6711,1247,Groundwater,2014,golf course irrigation,IR31,TFM, ,Y,0,0,0,0,821256,4112380,7214941,8331490,3141289,1688477,0,0,25309833,4988080.27,8943.296677
12573,11924,1011,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4243860,5532300,12846060,2690280,0,0,0,25312500,4992973.313,8938.05398
19365,5218,764,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1820280,5728800,8218980,9549540,0,0,0,0,25317600,5036133.363,8976.930361
3934,5310,5854,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1140000,20520000,3660000,0,0,0,0,25320000,5099843.5,9033.30792
6967,20963,16984,Groundwater,2013,, , , ,Y,0,0,0,0,0,0,9244700,11908600,4169000,0,0,0,25322300,5055808.676,8998.119541
15535,11925,6039,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3266100,5348250,9896400,5338800,1475550,0,0,25325100,3703896.582,7793.506534
16885,6628,5906,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,925200,5832000,4071600,9014400,5086800,396000,0,0,0,25326000,5496479.785,9387.064112
11802,4153,5735,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3493800,15038400,6795600,0,0,0,0,25327800,4221945.449,8278.492283
20527,4107,1521,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5770992,8610687,10950920,0,0,0,0,25332599,4826812.766,8791.258668
17093,15,54,Groundwater,2016,public utility,PS11,TFM, ,Y,3662000,3477000,1799000,1934000,2337000,2047000,1884000,1822000,1638000,1547000,1672000,1514000,25333000,5049114.852,8944.759658
12246,7702,1791,Groundwater,2014,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,1728000,6336000,9216000,8064000,0,0,0,0,25344000,5028121.77,8971.350916
14757,5269,5181,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3528000,6336000,10368000,4176000,936000,0,0,0,25344000,10438528.24,13731.60604
11197,12995,2102,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2175800,9852300,8964000,4358100,0,0,0,0,25350200,4750194.145,8726.304057
16699,11931,869,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,533280,3390240,10527840,7578720,3323040,0,0,25353120,6052088.453,9906.138987
3826,6507,1350,Groundwater,2013,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,0,6811560,16650480,1892100,0,0,0,25354140,5119925.559,9047.714149
14522,9146,4935,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,84000,1848000,16632000,3654000,3150000,0,0,0,25368000,6049666.426,9894.106133
19025,11917,6081,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,516000,2065000,8117000,8687000,5174000,809000,0,0,0,25368000,5084795.773,9019.864496
23063,605,644,Groundwater,2018,public utility,PS11,TFM,"From July Through December, Well Was Down For Rehab.",Y,3668000,3503000,3531000,3977000,4378000,3975000,2339000,0,0,0,0,0,25371000,5110782.684,9044.851484
9008,7835,4887,Groundwater,2012,, , , ,Y,0,0,0,0,0,6480000,10800000,8100000,0,0,0,0,25380000,10361149.72,13758.05947
2891,6587,4886,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1792800,5378400,10756800,7452000,0,0,0,25380000,7758036.063,11363.70508
17792,13011,1624,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3780000,9600000,7380000,4620000,0,0,0,25380000,5125849.773,9058.118725
23577,22403,18554,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1080000,7560000,8100000,6480000,2160000,0,0,0,25380000,4995338.645,8940.37585
13784,7792,3150,Groundwater,2015,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,3594240,6612060,10565490,3611010,1014780,0,0,0,25397580,5049518.449,8989.349864
3526,12952,4947,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3990000,10512000,8556000,2340000,0,0,0,25398000,10307149.77,13669.9407
14157,5135,9861,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1620000,6102000,8370000,7992000,1314000,0,0,0,25398000,4282162.027,8305.670516
1296,9145,4786,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,10195200,12614400,2592000,0,0,0,0,25401600,4982475.109,8929.040237
19564,4023,8520,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,400000,15000,4500000,10200000,7700000,1800000,800000,0,0,25415000,5353481.559,9257.107403
17233,23133,19257,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,4361040,8017380,8280900,4756320,0,0,0,0,25415640,4919506.336,8874.532968
24185,5597,1329,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6480600,14028000,4909800,0,0,0,0,25418400,5159204.773,9086.376123
4278,4223,838,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3833000,7629720,11614260,2347700,0,0,0,25424680,5029661.027,8977.023189
21788,4234,971,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,181728,0,2509864,7102259,14994581,642094,0,0,25430526,4938512.246,8889.154075
6021,7767,788,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,851697,7673242,13098046,3807888,0,0,0,25430873,5065817.066,9003.021498
2095,12359,2611,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,364910,2444000,7332640,12532870,2756780,0,0,0,25431200,5010409.543,8953.57629
9346,6527,5946,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,378000,702000,9331200,15022800,0,0,0,0,25434000,4395872.711,8485.210519
1575,5276,4792,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1430000,5730000,11830000,6450000,0,0,0,25440000,5087220.27,9017.265349
5514,13799,962,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2112000,7104000,8640000,7584000,0,0,0,0,25440000,6180399.438,10005.68869
17576,5545,4931,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2640000,20688000,1824000,288000,0,0,0,25440000,5068060.566,9012.569789
6272,18165,12043,Groundwater,2012,public utility,PS11,TFM, ,Y,1209000,527000,919000,1718000,1989000,2699000,3592000,3828000,3321000,3183000,1390000,1074000,25449000,5067800.527,9004.795997
2150,11854,6857,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6426000,10122000,8904000,0,0,0,0,25452000,5066081.703,9003.357793
8977,10457,5063,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1305600,8164800,10560000,4848000,576000,0,0,0,25454400,15087855.78,15770.33302
5961,6484,5902,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3600180,6012900,7358040,7425000,1058778,0,0,0,25454898,3889908.316,7960.181149
21517,13825,800,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1724000,6984000,8233000,7094000,1426000,0,0,0,25461000,4570477.203,8558.709502
1204,12872,4992,Groundwater,2011,, , , ,Y,0,0,0,0,0,3884671,12698102,3225985,5654014,0,0,0,25462772,4977189.016,8925.899126
1671,10408,16699,Groundwater,2011,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,2170451,10752980,12545148,0,0,0,0,25468579,10328963.23,13743.70904
18897,4220,5793,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2187500,2681550,8196450,9421500,2981850,0,0,0,25468850,5027448.348,8972.396824
17119,5250,4884,Groundwater,2016,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,8005500,9747000,5967000,1755000,0,0,0,25474500,5196276.988,9118.73824
22389,5277,5089,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5625000,15606000,4243500,0,0,0,0,25474500,5090938.793,9025.268938
23951,4070,2731,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1895624,9698749,12984569,895609,0,0,0,0,25474551,5921402.906,9744.599155
21976,10650,767,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,135606,5952696,9068724,10320024,0,0,0,25477050,5004135.297,8948.187398
23079,10333,980,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,519420,15213660,7613100,2133780,0,0,25479960,5065599.25,9002.836548
16773,11649,4709,Groundwater,2016,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,1794500,5383500,10767000,6639650,897250,0,0,0,25481900,5091584.008,9026.161887
19065,13121,763,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6843000,10410000,6315000,1918200,0,0,0,25486200,5002399.301,8946.482769
20729,4976,4697,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3000000,7000000,9488000,6000000,0,0,0,25488000,5176417.742,9111.97242
21439,9177,5020,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,12024000,12024000,1440000,0,0,0,25488000,5124414.719,9068.542256
7131,13915,9039,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2500000,10000000,10000000,3000000,0,0,0,25500000,5171198.574,9096.778532
15108,7565,4925,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6000000,10500000,9000000,0,0,0,0,25500000,5112894.297,9045.443075
16265,10443,6084,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1380000,8100000,13740000,2280000,0,0,0,0,25500000,5351480.508,9251.351846
12893,21923,18074,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3985200,21519000,0,0,0,0,0,25504200,5054718.836,8994.204923
12319,6750,1954,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1550880,8951040,10997640,4014900,0,0,0,25514460,5085761.34,9019.642386
17627,9013,1840,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2475000,9900000,9450000,3690000,0,0,0,0,25515000,5092927.191,9025.983798
15133,3907,989,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1641600,2187840,11759040,7669440,2259840,0,0,0,25517760,4748680.391,8719.968456
568,5538,984,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,3794000,10583000,9726000,1426000,0,0,25529000,5007844.176,8951.430511
6335,3976,5085,Groundwater,2012,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,1848000,12600000,11088000,0,0,0,0,25536000,5176462.941,9101.24784
15984,21592,17753,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,8016000,12720000,4800000,0,0,0,25536000,5024864.348,8966.534241
4062,9391,700,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,5412000,2117400,5538600,12470400,0,0,0,0,25538400,6052088.453,9906.138987
15493,9913,3052,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5760000,11520000,4760000,3500000,0,0,0,25540000,4505343.289,8502.744613
11818,9301,5898,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5803980,13600860,5231520,903925,0,0,0,25540285,4743551.98,8715.663025
15105,11714,4810,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,2106000,5454000,6858000,11124000,0,0,0,0,25542000,5112894.297,9045.443075
25021,11582,885,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,12000,3000000,16272000,4884000,1374000,0,0,0,25542000,4985173.188,8931.455628
234,11783,1613,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2713260,4542120,11908380,5940000,440220,0,0,25543980,5002399.301,8946.482769
23650,21988,18139,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,696600,4265100,12999150,7586550,0,0,0,0,25547400,4886287.09,8864.135354
11701,8060,1912,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2214000,2520000,15054000,5766000,0,0,0,25554000,5126139.52,9056.50436
4319,12815,749,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,3794040,11086740,9398160,1277640,0,0,0,25556580,4999332.953,8944.145508
9564,11660,5855,Groundwater,2011,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,42000,2448000,11844000,5796000,5430000,0,0,25560000,5147593.828,9097.856208
12599,13388,10041,Groundwater,2014,golf course irrigation,IR31, ,Reports on this property were originally flipped.  Corrected by B Smail.,Y,0,0,0,0,2880000,6300000,6500000,7000000,2880000,0,0,0,25560000,5066215.645,9004.439008
15348,6750,1954,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,703620,1805760,5699160,7066440,8312220,1973160,0,0,25560360,5085761.34,9019.642386
18854,5004,5651,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1405987,6675098,10050675,4450102,2980335,0,0,0,25562197,5092927.191,9025.983798
15027,8061,771,Groundwater,2015,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,2271000,4973400,9287400,6396000,2636400,0,0,25564200,5031475.945,8972.910449
11899,8643,3746,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1120200,6163200,9805200,8478600,0,0,0,25567200,5022811.254,8964.865101
9266,10586,6061,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,5828571,3771428,12274285,3702720,0,0,0,25577004,3981723.77,8033.134492
3803,11853,6007,Groundwater,2012,agricultural irrigation,IR10,THM,Submitted 2012 report on 3/7/2014. -ksm,Y,0,0,0,0,1818240,8545440,8727360,5559840,926880,0,0,0,25577760,5029427.652,8971.448042
6907,10648,856,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1050000,2436780,11140300,8970800,1980400,0,0,25578280,5037254.961,8977.527161
10669,7775,942,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,752450,1325000,6380210,7523250,7968300,1630000,0,0,0,25579210,5046581.813,8986.020438
13287,5552,1002,Groundwater,2014,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1811000,12913000,5941000,4915000,0,0,0,25580000,5035380.859,8976.073281
18337,8872,4536,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,0,14463360,11127240,0,0,0,0,25590600,4975318.918,8922.366687
17668,12971,9458,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,625986,6972857,9960320,6159546,1882108,0,0,0,25600817,5044791.313,8984.20848
5805,10517,2182,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,6180000,9360000,10065400,0,0,0,0,25605400,5030127.688,8971.332125
24159,6484,5902,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1522800,9099000,10643400,3769200,577800,0,0,0,25612200,3889908.316,7960.181149
14581,5140,937,Groundwater,2015,agricultural irrigation,IR10,TFM, ,Y,0,0,0,0,0,553140,647220,12081720,11540760,789600,0,0,25612440,4748680.391,8719.968456
9047,7995,2553,Groundwater,2012,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,745200,5431800,11550000,7888800,0,0,0,0,25615800,4972270.855,8922.473226
23123,5545,4931,Groundwater,2018,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,4214400,7392000,2400000,3936000,7675200,0,0,25617600,5068060.566,9012.569789
20961,10519,9560,Groundwater,2017,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,1526200,7804500,7060500,5683200,3539000,4800,0,0,25618200,4970062.129,8917.528619
22149,10368,4774,Groundwater,2018,agricultural irrigation,IR10,COTH,Includes withdraws from hi cap well 24315.,Y,0,0,0,0,0,12600000,10500000,2520000,0,0,0,0,25620000,5090257.973,9024.68547
2984,10369,4708,Groundwater,2011,agricultural irrigation,IR10,COTH, ,Y,0,0,0,0,0,1755000,5967000,17550000,351000,0,0,0,25623000,5091584.008,9026.161887
857,13032,5905,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,623730,3177810,10813020,8712330,2300100,0,0,0,25626990,5070981.996,9007.83063
7872,6727,5843,Groundwater,2010,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,3901920,6374400,5566080,9784800,0,0,0,0,25627200,5052966.66,8991.808549
10185,3904,969,Groundwater,2013,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,664920,10541520,11116080,3315960,0,0,0,25638480,4901667.02,8856.016289
23594,9594,3041,Groundwater,2018,power generation,EG99,TFM, ,Y,1735900,1597160,1823440,1887100,2007200,2106900,2450200,2450100,2362750,2362750,2330200,2525482,25639182,4293303.152,8310.447421
17618,6596,5252,Groundwater,2016,agricultural irrigation,IR10,THM, ,Y,0,0,0,0,0,1549762,12965789,8264723,2864264,0,0,0,25644538,4975708.707,8922.675874
